,usaf,wban,windir,windspeed,skycond,tempc,dewpoint,tempf,datetime
2368,725090,14739,999,0.0,4267,8.9,35.96,48.02,2017-02-28 16:00:00
2369,725090,14739,80,31.0,3353,8.3,37.04,46.94,2017-02-28 17:00:00
2370,725090,14739,80,36.0,2743,8.9,37.04,48.02,2017-02-28 18:00:00
2372,725090,14739,70,57.0,22000,8.3,37.94,46.94,2017-02-28 19:00:00
2373,725090,14739,100,51.0,22000,9.4,39.92,48.92,2017-02-28 20:00:00
2374,725090,14739,140,36.0,1372,10.0,41.0,50.0,2017-02-28 21:00:00
2377,725090,14739,120,31.0,732,9.4,42.980000000000004,48.92,2017-02-28 22:00:00
2378,725090,14739,100,31.0,640,7.8,42.08,46.04,2017-02-28 23:00:00
2379,725090,14739,140,26.0,610,8.9,44.06,48.02,2017-03-01 00:00:00
2381,725090,14739,160,36.0,335,9.0,46.4,48.2,2017-03-01 01:00:00
2384,725090,14739,170,36.0,305,9.0,46.4,48.2,2017-03-01 02:00:00
2386,725090,14739,160,31.0,335,8.9,46.04,48.02,2017-03-01 03:00:00
2388,725090,14739,160,41.0,335,8.9,46.04,48.02,2017-03-01 04:00:00
2389,725090,14739,180,36.0,305,8.9,46.04,48.02,2017-03-01 05:00:00
2393,725090,14739,190,36.0,183,8.9,48.02,48.02,2017-03-01 06:00:00
2395,725090,14739,190,41.0,213,8.9,48.02,48.02,2017-03-01 07:00:00
2396,725090,14739,190,36.0,122,9.4,48.02,48.92,2017-03-01 08:00:00
2397,725090,14739,170,41.0,91,8.9,48.02,48.02,2017-03-01 09:00:00
2401,725090,14739,180,41.0,91,9.4,48.92,48.92,2017-03-01 10:00:00
2403,725090,14739,200,46.0,183,10.0,50.0,50.0,2017-03-01 11:00:00
2404,725090,14739,220,57.0,244,11.1,51.98,51.98,2017-03-01 12:00:00
2406,725090,14739,190,67.0,244,11.7,51.98,53.06,2017-03-01 13:00:00
2407,725090,14739,210,62.0,213,12.2,53.06,53.96,2017-03-01 14:00:00
2408,725090,14739,210,62.0,305,13.0,53.6,55.4,2017-03-01 15:00:00
2411,725090,14739,180,46.0,335,13.9,53.96,57.02,2017-03-01 16:00:00
2412,725090,14739,200,67.0,457,15.0,55.4,59.0,2017-03-01 17:00:00
2414,725090,14739,210,72.0,488,15.0,53.96,59.0,2017-03-01 18:00:00
2417,725090,14739,220,82.0,4267,15.0,53.96,59.0,2017-03-01 19:00:00
2419,725090,14739,210,77.0,4267,15.6,53.96,60.08,2017-03-01 20:00:00
2422,725090,14739,200,62.0,610,15.0,53.96,59.0,2017-03-01 21:00:00
2424,725090,14739,210,72.0,610,15.6,55.94,60.08,2017-03-01 22:00:00
2425,725090,14739,200,82.0,518,15.0,55.94,59.0,2017-03-01 23:00:00
2426,725090,14739,220,98.0,366,15.0,55.94,59.0,2017-03-02 00:00:00
2429,725090,14739,220,82.0,671,15.0,55.94,59.0,2017-03-02 01:00:00
2432,725090,14739,240,93.0,3962,16.1,55.94,60.980000000000004,2017-03-02 02:00:00
2433,725090,14739,230,98.0,7620,16.7,53.06,62.059999999999995,2017-03-02 03:00:00
2435,725090,14739,220,98.0,7620,16.7,51.98,62.059999999999995,2017-03-02 04:00:00
2436,725090,14739,200,67.0,7620,15.0,51.98,59.0,2017-03-02 05:00:00
2438,725090,14739,210,77.0,7620,13.9,51.08,57.02,2017-03-02 06:00:00
2440,725090,14739,210,72.0,22000,13.9,50.0,57.02,2017-03-02 07:00:00
2441,725090,14739,210,62.0,22000,12.8,48.92,55.04,2017-03-02 08:00:00
2442,725090,14739,220,67.0,22000,12.8,48.92,55.04,2017-03-02 09:00:00
2444,725090,14739,230,67.0,2743,13.3,46.94,55.94,2017-03-02 10:00:00
2445,725090,14739,300,129.0,2743,11.1,35.96,51.98,2017-03-02 11:00:00
2447,725090,14739,290,98.0,22000,8.9,32.0,48.02,2017-03-02 12:00:00
2449,725090,14739,270,88.0,22000,9.4,28.94,48.92,2017-03-02 13:00:00
2450,725090,14739,250,98.0,1829,9.4,28.94,48.92,2017-03-02 14:00:00
2451,725090,14739,290,134.0,1981,8.3,26.96,46.94,2017-03-02 15:00:00
2453,725090,14739,280,139.0,1372,5.0,19.939999999999998,41.0,2017-03-02 16:00:00
2454,725090,14739,270,134.0,22000,3.9,12.020000000000003,39.02,2017-03-02 17:00:00
2455,725090,14739,270,118.0,22000,4.4,12.920000000000002,39.92,2017-03-02 18:00:00
2457,725090,14739,300,113.0,22000,4.4,14.0,39.92,2017-03-02 19:00:00
2458,725090,14739,270,134.0,22000,3.9,12.920000000000002,39.02,2017-03-02 20:00:00
2459,725090,14739,290,103.0,22000,3.9,14.0,39.02,2017-03-02 21:00:00
2461,725090,14739,290,124.0,22000,3.3,14.0,37.94,2017-03-02 22:00:00
2462,725090,14739,290,118.0,22000,2.8,12.920000000000002,37.04,2017-03-02 23:00:00
2463,725090,14739,280,98.0,22000,1.7,10.04,35.06,2017-03-03 00:00:00
2465,725090,14739,280,88.0,22000,1.1,8.059999999999999,33.98,2017-03-03 01:00:00
2466,725090,14739,280,88.0,22000,0.6,6.979999999999997,33.08,2017-03-03 02:00:00
2467,725090,14739,280,67.0,22000,0.0,6.979999999999997,32.0,2017-03-03 03:00:00
2469,725090,14739,280,57.0,22000,0.0,6.080000000000002,32.0,2017-03-03 04:00:00
2470,725090,14739,280,82.0,22000,-0.6,6.080000000000002,30.92,2017-03-03 05:00:00
2472,725090,14739,270,67.0,22000,-1.1,6.979999999999997,30.02,2017-03-03 06:00:00
2474,725090,14739,290,51.0,22000,-1.7,8.059999999999999,28.94,2017-03-03 07:00:00
2475,725090,14739,290,51.0,22000,-2.2,6.979999999999997,28.04,2017-03-03 08:00:00
2476,725090,14739,280,51.0,22000,-2.8,6.979999999999997,26.96,2017-03-03 09:00:00
2478,725090,14739,270,46.0,22000,-2.8,6.979999999999997,26.96,2017-03-03 10:00:00
2479,725090,14739,290,67.0,22000,-3.3,8.059999999999999,26.060000000000002,2017-03-03 11:00:00
2480,725090,14739,290,72.0,7620,-2.8,8.059999999999999,26.96,2017-03-03 12:00:00
2482,725090,14739,290,88.0,7620,-2.8,8.059999999999999,26.96,2017-03-03 13:00:00
2483,725090,14739,290,88.0,22000,-1.7,8.059999999999999,28.94,2017-03-03 14:00:00
2484,725090,14739,290,67.0,22000,-1.1,6.979999999999997,30.02,2017-03-03 15:00:00
2486,725090,14739,320,57.0,22000,0.0,5.0,32.0,2017-03-03 16:00:00
2487,725090,14739,290,72.0,22000,1.1,1.0400000000000027,33.98,2017-03-03 17:00:00
2488,725090,14739,330,46.0,22000,1.1,-0.04000000000000625,33.98,2017-03-03 18:00:00
2490,725090,14739,290,46.0,22000,1.7,-0.9400000000000048,35.06,2017-03-03 19:00:00
2491,725090,14739,290,41.0,22000,2.2,-0.9400000000000048,35.96,2017-03-03 20:00:00
2492,725090,14739,999,26.0,3048,1.7,-0.9400000000000048,35.06,2017-03-03 21:00:00
2494,725090,14739,250,67.0,3048,1.7,-0.04000000000000625,35.06,2017-03-03 22:00:00
2495,725090,14739,240,62.0,22000,0.6,-0.9400000000000048,33.08,2017-03-03 23:00:00
2496,725090,14739,250,51.0,6096,1.1,-0.04000000000000625,33.98,2017-03-04 00:00:00
2498,725090,14739,270,108.0,2438,0.0,10.940000000000001,32.0,2017-03-04 01:00:00
2499,725090,14739,290,77.0,2134,-1.7,15.979999999999997,28.94,2017-03-04 02:00:00
2500,725090,14739,300,103.0,1433,-2.2,6.979999999999997,28.04,2017-03-04 03:00:00
2502,725090,14739,290,129.0,732,-5.0,15.079999999999998,23.0,2017-03-04 04:00:00
2508,725090,14739,320,57.0,640,-6.7,15.079999999999998,19.939999999999998,2017-03-04 05:00:00
2512,725090,14739,320,93.0,22000,-6.7,5.0,19.939999999999998,2017-03-04 06:00:00
2514,725090,14739,320,77.0,1402,-7.8,3.919999999999998,17.96,2017-03-04 07:00:00
2515,725090,14739,320,108.0,22000,-8.9,-2.9200000000000017,15.979999999999997,2017-03-04 08:00:00
2516,725090,14739,310,82.0,22000,-9.4,-2.9200000000000017,15.079999999999998,2017-03-04 09:00:00
2518,725090,14739,310,88.0,22000,-10.6,-5.980000000000004,12.920000000000002,2017-03-04 10:00:00
2519,725090,14739,310,62.0,22000,-10.6,-5.980000000000004,12.920000000000002,2017-03-04 11:00:00
2520,725090,14739,310,57.0,22000,-11.1,-5.980000000000004,12.020000000000003,2017-03-04 12:00:00
2522,725090,14739,290,62.0,22000,-10.6,-7.959999999999994,12.920000000000002,2017-03-04 13:00:00
2523,725090,14739,270,62.0,22000,-8.9,-7.059999999999995,15.979999999999997,2017-03-04 14:00:00
2524,725090,14739,300,77.0,22000,-7.8,-7.959999999999994,17.96,2017-03-04 15:00:00
2526,725090,14739,290,67.0,1981,-7.2,-7.059999999999995,19.04,2017-03-04 16:00:00
2527,725090,14739,310,103.0,1981,-7.2,-7.059999999999995,19.04,2017-03-04 17:00:00
2528,725090,14739,310,103.0,1981,-6.7,-7.959999999999994,19.939999999999998,2017-03-04 18:00:00
2530,725090,14739,310,108.0,22000,-7.2,-7.959999999999994,19.04,2017-03-04 19:00:00
2531,725090,14739,320,93.0,22000,-6.7,-13.0,19.939999999999998,2017-03-04 20:00:00
2532,725090,14739,300,103.0,22000,-7.8,-13.0,17.96,2017-03-04 21:00:00
2534,725090,14739,320,113.0,22000,-7.8,-11.920000000000002,17.96,2017-03-04 22:00:00
2535,725090,14739,320,93.0,22000,-8.9,-13.0,15.979999999999997,2017-03-04 23:00:00
2536,725090,14739,320,88.0,22000,-9.4,-11.920000000000002,15.079999999999998,2017-03-05 00:00:00
2538,725090,14739,310,98.0,22000,-10.0,-11.920000000000002,14.0,2017-03-05 01:00:00
2539,725090,14739,320,98.0,22000,-10.6,-11.920000000000002,12.920000000000002,2017-03-05 02:00:00
2540,725090,14739,320,88.0,22000,-11.1,-11.019999999999996,12.020000000000003,2017-03-05 03:00:00
2542,725090,14739,300,108.0,22000,-11.7,-9.940000000000005,10.940000000000001,2017-03-05 04:00:00
2543,725090,14739,310,67.0,22000,-12.2,-9.040000000000006,10.04,2017-03-05 05:00:00
2545,725090,14739,300,93.0,22000,-12.2,-9.940000000000005,10.04,2017-03-05 06:00:00
2547,725090,14739,300,93.0,22000,-12.8,-9.040000000000006,8.96,2017-03-05 07:00:00
2548,725090,14739,310,118.0,22000,-12.8,-9.040000000000006,8.96,2017-03-05 08:00:00
2549,725090,14739,310,103.0,22000,-12.8,-9.040000000000006,8.96,2017-03-05 09:00:00
2551,725090,14739,320,108.0,22000,-12.2,-9.040000000000006,10.04,2017-03-05 10:00:00
2552,725090,14739,300,88.0,22000,-11.7,-9.940000000000005,10.940000000000001,2017-03-05 11:00:00
2553,725090,14739,300,72.0,22000,-11.1,-11.019999999999996,12.020000000000003,2017-03-05 12:00:00
2555,725090,14739,320,67.0,22000,-9.4,-11.920000000000002,15.079999999999998,2017-03-05 13:00:00
2556,725090,14739,310,72.0,22000,-8.3,-13.0,17.06,2017-03-05 14:00:00
2557,725090,14739,320,77.0,22000,-6.1,-11.920000000000002,21.02,2017-03-05 15:00:00
2559,725090,14739,320,88.0,22000,-4.4,-11.920000000000002,24.08,2017-03-05 16:00:00
2560,725090,14739,290,77.0,22000,-3.3,-11.920000000000002,26.060000000000002,2017-03-05 17:00:00
2561,725090,14739,310,88.0,22000,-1.1,-11.920000000000002,30.02,2017-03-05 18:00:00
2563,725090,14739,300,77.0,22000,-0.6,-11.920000000000002,30.92,2017-03-05 19:00:00
2564,725090,14739,310,67.0,22000,0.0,-11.019999999999996,32.0,2017-03-05 20:00:00
2565,725090,14739,300,98.0,22000,-0.6,-11.920000000000002,30.92,2017-03-05 21:00:00
2567,725090,14739,310,67.0,22000,-1.1,-11.019999999999996,30.02,2017-03-05 22:00:00
2568,725090,14739,310,72.0,22000,-2.2,-9.940000000000005,28.04,2017-03-05 23:00:00
2569,725090,14739,320,77.0,22000,-2.8,-9.040000000000006,26.96,2017-03-06 00:00:00
2571,725090,14739,320,62.0,22000,-3.3,-9.040000000000006,26.060000000000002,2017-03-06 01:00:00
2572,725090,14739,320,67.0,22000,-4.4,-9.040000000000006,24.08,2017-03-06 02:00:00
2573,725090,14739,330,51.0,22000,-5.0,-9.040000000000006,23.0,2017-03-06 03:00:00
2575,725090,14739,330,62.0,22000,-5.6,-7.959999999999994,21.92,2017-03-06 04:00:00
2576,725090,14739,330,46.0,22000,-6.7,-7.059999999999995,19.939999999999998,2017-03-06 05:00:00
2578,725090,14739,320,57.0,22000,-7.2,-5.980000000000004,19.04,2017-03-06 06:00:00
2580,725090,14739,320,67.0,22000,-7.8,-5.980000000000004,17.96,2017-03-06 07:00:00
2581,725090,14739,310,36.0,22000,-7.8,-5.980000000000004,17.96,2017-03-06 08:00:00
2582,725090,14739,300,51.0,22000,-8.3,-5.079999999999998,17.06,2017-03-06 09:00:00
2584,725090,14739,320,62.0,22000,-8.3,-5.980000000000004,17.06,2017-03-06 10:00:00
2585,725090,14739,320,41.0,22000,-8.9,-5.079999999999998,15.979999999999997,2017-03-06 11:00:00
2586,725090,14739,320,26.0,22000,-8.3,-4.0,17.06,2017-03-06 12:00:00
2588,725090,14739,330,31.0,22000,-6.7,-2.9200000000000017,19.939999999999998,2017-03-06 13:00:00
2589,725090,14739,330,21.0,22000,-4.4,-4.0,24.08,2017-03-06 14:00:00
2590,725090,14739,999,0.0,22000,-2.2,-5.079999999999998,28.04,2017-03-06 15:00:00
2592,725090,14739,180,21.0,22000,-1.7,-5.980000000000004,28.94,2017-03-06 16:00:00
2593,725090,14739,130,26.0,22000,-1.1,-4.0,30.02,2017-03-06 17:00:00
2594,725090,14739,130,21.0,22000,0.6,3.0199999999999996,33.08,2017-03-06 18:00:00
2596,725090,14739,130,21.0,22000,2.2,-0.04000000000000625,35.96,2017-03-06 19:00:00
2597,725090,14739,120,46.0,22000,2.2,10.04,35.96,2017-03-06 20:00:00
2598,725090,14739,100,46.0,22000,1.7,14.0,35.06,2017-03-06 21:00:00
2600,725090,14739,110,46.0,6096,1.1,15.979999999999997,33.98,2017-03-06 22:00:00
2601,725090,14739,140,46.0,9144,1.1,17.06,33.98,2017-03-06 23:00:00
2602,725090,14739,160,36.0,9144,0.6,19.04,33.08,2017-03-07 00:00:00
2604,725090,14739,160,31.0,6096,0.0,17.96,32.0,2017-03-07 01:00:00
2605,725090,14739,190,31.0,2896,1.1,12.920000000000002,33.98,2017-03-07 02:00:00
2606,725090,14739,180,36.0,4267,0.0,14.0,32.0,2017-03-07 03:00:00
2608,725090,14739,180,31.0,2438,0.0,15.079999999999998,32.0,2017-03-07 04:00:00
2609,725090,14739,160,31.0,22000,-0.6,17.96,30.92,2017-03-07 05:00:00
2611,725090,14739,200,36.0,22000,-1.1,19.04,30.02,2017-03-07 06:00:00
2613,725090,14739,180,31.0,22000,-0.6,19.939999999999998,30.92,2017-03-07 07:00:00
2614,725090,14739,170,31.0,22000,0.0,21.02,32.0,2017-03-07 08:00:00
2615,725090,14739,180,31.0,1981,0.6,21.92,33.08,2017-03-07 09:00:00
2617,725090,14739,170,31.0,1372,0.6,23.0,33.08,2017-03-07 10:00:00
2618,725090,14739,160,26.0,1219,1.1,24.98,33.98,2017-03-07 11:00:00
2619,725090,14739,160,36.0,1250,1.7,28.04,35.06,2017-03-07 12:00:00
2621,725090,14739,170,36.0,1189,2.2,28.94,35.96,2017-03-07 13:00:00
2622,725090,14739,170,51.0,1372,2.8,30.02,37.04,2017-03-07 14:00:00
2623,725090,14739,170,57.0,1311,3.3,32.0,37.94,2017-03-07 15:00:00
2625,725090,14739,160,51.0,1372,3.9,33.98,39.02,2017-03-07 16:00:00
2626,725090,14739,180,46.0,1463,5.0,35.06,41.0,2017-03-07 17:00:00
2627,725090,14739,160,46.0,1097,5.6,37.94,42.08,2017-03-07 18:00:00
2629,725090,14739,180,62.0,914,7.8,37.04,46.04,2017-03-07 19:00:00
2631,725090,14739,180,72.0,640,7.2,39.02,44.96,2017-03-07 20:00:00
2632,725090,14739,170,57.0,457,6.1,39.92,42.980000000000004,2017-03-07 21:00:00
2635,725090,14739,170,31.0,396,6.1,39.92,42.980000000000004,2017-03-07 22:00:00
2636,725090,14739,160,41.0,335,6.1,41.0,42.980000000000004,2017-03-07 23:00:00
2637,725090,14739,180,41.0,335,6.7,42.08,44.06,2017-03-08 00:00:00
2639,725090,14739,190,46.0,305,7.8,44.96,46.04,2017-03-08 01:00:00
2640,725090,14739,200,46.0,1676,8.3,44.96,46.94,2017-03-08 02:00:00
2642,725090,14739,200,46.0,1829,8.3,46.04,46.94,2017-03-08 03:00:00
2644,725090,14739,190,51.0,2896,8.3,44.96,46.94,2017-03-08 04:00:00
2645,725090,14739,190,46.0,3048,8.9,46.04,48.02,2017-03-08 05:00:00
2647,725090,14739,200,57.0,2743,8.9,46.04,48.02,2017-03-08 06:00:00
2649,725090,14739,190,51.0,1494,8.9,44.96,48.02,2017-03-08 07:00:00
2650,725090,14739,190,51.0,1463,9.4,44.96,48.92,2017-03-08 08:00:00
2651,725090,14739,190,62.0,2438,9.4,46.04,48.92,2017-03-08 09:00:00
2653,725090,14739,200,57.0,2896,9.4,48.02,48.92,2017-03-08 10:00:00
2655,725090,14739,190,67.0,1829,10.0,48.2,50.0,2017-03-08 11:00:00
2657,725090,14739,200,77.0,427,11.0,48.2,51.8,2017-03-08 12:00:00
2660,725090,14739,220,62.0,396,11.1,50.0,51.98,2017-03-08 13:00:00
2662,725090,14739,280,88.0,610,11.7,46.94,53.06,2017-03-08 14:00:00
2664,725090,14739,270,57.0,1829,10.6,44.06,51.08,2017-03-08 15:00:00
2666,725090,14739,250,41.0,2134,11.7,42.980000000000004,53.06,2017-03-08 16:00:00
2667,725090,14739,270,67.0,2896,11.7,39.92,53.06,2017-03-08 17:00:00
2668,725090,14739,260,77.0,3658,11.7,37.94,53.06,2017-03-08 18:00:00
2670,725090,14739,280,72.0,22000,13.3,24.98,55.94,2017-03-08 19:00:00
2671,725090,14739,260,77.0,22000,13.9,23.0,57.02,2017-03-08 20:00:00
2672,725090,14739,260,82.0,22000,13.3,19.04,55.94,2017-03-08 21:00:00
2674,725090,14739,240,62.0,22000,13.3,17.96,55.94,2017-03-08 22:00:00
2675,725090,14739,240,62.0,22000,12.8,19.04,55.04,2017-03-08 23:00:00
2676,725090,14739,230,41.0,3048,11.7,21.92,53.06,2017-03-09 00:00:00
2678,725090,14739,210,57.0,3048,10.6,24.08,51.08,2017-03-09 01:00:00
2679,725090,14739,200,62.0,3048,9.4,28.04,48.92,2017-03-09 02:00:00
2680,725090,14739,210,72.0,22000,7.8,30.92,46.04,2017-03-09 03:00:00
2682,725090,14739,200,62.0,22000,7.2,32.0,44.96,2017-03-09 04:00:00
2683,725090,14739,220,77.0,22000,7.8,32.0,46.04,2017-03-09 05:00:00
2685,725090,14739,270,51.0,22000,8.9,28.94,48.02,2017-03-09 06:00:00
2687,725090,14739,190,51.0,22000,5.0,30.92,41.0,2017-03-09 07:00:00
2688,725090,14739,210,51.0,22000,6.1,30.02,42.980000000000004,2017-03-09 08:00:00
2689,725090,14739,230,51.0,22000,5.6,28.94,42.08,2017-03-09 09:00:00
2691,725090,14739,220,51.0,22000,4.4,28.94,39.92,2017-03-09 10:00:00
2692,725090,14739,220,51.0,22000,4.4,28.04,39.92,2017-03-09 11:00:00
2693,725090,14739,210,46.0,22000,5.0,28.04,41.0,2017-03-09 12:00:00
2695,725090,14739,260,62.0,22000,8.3,19.939999999999998,46.94,2017-03-09 13:00:00
2696,725090,14739,270,113.0,22000,10.0,14.0,50.0,2017-03-09 14:00:00
2697,725090,14739,270,134.0,22000,9.4,15.979999999999997,48.92,2017-03-09 15:00:00
2699,725090,14739,290,88.0,22000,8.9,17.96,48.02,2017-03-09 16:00:00
2700,725090,14739,280,108.0,22000,9.4,17.06,48.92,2017-03-09 17:00:00
2701,725090,14739,270,154.0,22000,8.3,15.079999999999998,46.94,2017-03-09 18:00:00
2703,725090,14739,290,103.0,22000,8.9,15.079999999999998,48.02,2017-03-09 19:00:00
2704,725090,14739,300,108.0,22000,9.4,12.920000000000002,48.92,2017-03-09 20:00:00
2705,725090,14739,290,124.0,22000,9.4,10.940000000000001,48.92,2017-03-09 21:00:00
2707,725090,14739,280,88.0,22000,8.9,10.04,48.02,2017-03-09 22:00:00
2708,725090,14739,270,57.0,22000,7.2,8.96,44.96,2017-03-09 23:00:00
2709,725090,14739,290,67.0,22000,7.2,10.940000000000001,44.96,2017-03-10 00:00:00
2711,725090,14739,290,67.0,22000,6.1,12.920000000000002,42.980000000000004,2017-03-10 01:00:00
2712,725090,14739,280,82.0,22000,5.6,12.920000000000002,42.08,2017-03-10 02:00:00
2713,725090,14739,290,82.0,22000,5.0,12.920000000000002,41.0,2017-03-10 03:00:00
2715,725090,14739,280,62.0,4267,3.9,14.0,39.02,2017-03-10 04:00:00
2716,725090,14739,290,72.0,4267,3.3,15.079999999999998,37.94,2017-03-10 05:00:00
2718,725090,14739,320,51.0,3353,3.3,17.06,37.94,2017-03-10 06:00:00
2720,725090,14739,310,36.0,2591,2.8,15.979999999999997,37.04,2017-03-10 07:00:00
2721,725090,14739,340,26.0,2438,2.2,15.079999999999998,35.96,2017-03-10 08:00:00
2722,725090,14739,10,26.0,2134,1.7,14.0,35.06,2017-03-10 09:00:00
2724,725090,14739,80,15.0,1676,1.1,17.06,33.98,2017-03-10 10:00:00
2725,725090,14739,999,21.0,1311,0.6,17.06,33.08,2017-03-10 11:00:00
2726,725090,14739,170,36.0,1128,-0.6,24.98,30.92,2017-03-10 12:00:00
2729,725090,14739,160,26.0,732,-1.1,28.04,30.02,2017-03-10 13:00:00
2732,725090,14739,70,31.0,183,-1.7,26.96,28.94,2017-03-10 14:00:00
2734,725090,14739,10,15.0,457,-1.1,26.96,30.02,2017-03-10 15:00:00
2737,725090,14739,70,15.0,823,-1.1,26.96,30.02,2017-03-10 16:00:00
2740,725090,14739,999,0.0,610,-1.1,26.96,30.02,2017-03-10 17:00:00
2741,725090,14739,30,15.0,305,-1.0,28.4,30.2,2017-03-10 18:00:00
2744,725090,14739,50,31.0,884,-1.1,26.96,30.02,2017-03-10 19:00:00
2748,725090,14739,20,26.0,701,-1.1,28.04,30.02,2017-03-10 20:00:00
2751,725090,14739,10,26.0,427,-1.1,26.96,30.02,2017-03-10 21:00:00
2760,725090,14739,30,15.0,244,-1.1,28.04,30.02,2017-03-10 22:00:00
2763,725090,14739,20,26.0,366,-1.7,28.04,28.94,2017-03-10 23:00:00
2768,725090,14739,270,41.0,2743,-0.6,26.060000000000002,30.92,2017-03-11 00:00:00
2770,725090,14739,290,72.0,1128,-0.6,21.92,30.92,2017-03-11 01:00:00
2772,725090,14739,310,98.0,671,-2.2,21.92,28.04,2017-03-11 02:00:00
2778,725090,14739,320,93.0,2286,-3.0,17.6,26.6,2017-03-11 03:00:00
2783,725090,14739,300,72.0,1067,-3.3,17.96,26.060000000000002,2017-03-11 04:00:00
2786,725090,14739,330,72.0,1524,-5.0,8.96,23.0,2017-03-11 05:00:00
2788,725090,14739,330,67.0,762,-5.6,8.96,21.92,2017-03-11 06:00:00
2794,725090,14739,310,57.0,457,-7.2,15.079999999999998,19.04,2017-03-11 07:00:00
2797,725090,14739,320,67.0,274,-7.8,15.079999999999998,17.96,2017-03-11 08:00:00
2803,725090,14739,310,103.0,22000,-9.0,3.1999999999999993,15.8,2017-03-11 09:00:00
2807,725090,14739,280,108.0,22000,-10.6,-2.9200000000000017,12.920000000000002,2017-03-11 10:00:00
2811,725090,14739,290,103.0,22000,-11.1,-4.0,12.020000000000003,2017-03-11 11:00:00
2813,725090,14739,300,82.0,22000,-11.7,-7.959999999999994,10.940000000000001,2017-03-11 12:00:00
2815,725090,14739,300,118.0,22000,-11.7,-7.059999999999995,10.940000000000001,2017-03-11 13:00:00
2816,725090,14739,300,93.0,22000,-11.7,-9.040000000000006,10.940000000000001,2017-03-11 14:00:00
2817,725090,14739,300,82.0,22000,-11.1,-7.059999999999995,12.020000000000003,2017-03-11 15:00:00
2819,725090,14739,300,82.0,22000,-10.0,-7.959999999999994,14.0,2017-03-11 16:00:00
2820,725090,14739,300,103.0,22000,-9.4,-7.059999999999995,15.079999999999998,2017-03-11 17:00:00
2821,725090,14739,300,82.0,22000,-8.3,-5.980000000000004,17.06,2017-03-11 18:00:00
2823,725090,14739,280,82.0,22000,-7.2,-5.980000000000004,19.04,2017-03-11 19:00:00
2824,725090,14739,290,93.0,2438,-6.7,-5.079999999999998,19.939999999999998,2017-03-11 20:00:00
2825,725090,14739,280,113.0,2438,-7.2,-5.980000000000004,19.04,2017-03-11 21:00:00
2827,725090,14739,290,77.0,1981,-6.7,-2.9200000000000017,19.939999999999998,2017-03-11 22:00:00
2828,725090,14739,290,93.0,2134,-7.8,-2.9200000000000017,17.96,2017-03-11 23:00:00
2829,725090,14739,290,67.0,1981,-7.8,-0.9400000000000048,17.96,2017-03-12 00:00:00
2831,725090,14739,300,77.0,22000,-8.3,-2.9200000000000017,17.06,2017-03-12 01:00:00
2832,725090,14739,290,77.0,22000,-8.9,-4.0,15.979999999999997,2017-03-12 02:00:00
2833,725090,14739,280,103.0,22000,-9.4,-5.079999999999998,15.079999999999998,2017-03-12 03:00:00
2835,725090,14739,280,88.0,22000,-9.4,-5.980000000000004,15.079999999999998,2017-03-12 04:00:00
2836,725090,14739,290,62.0,22000,-10.0,-7.059999999999995,14.0,2017-03-12 05:00:00
2838,725090,14739,320,46.0,22000,-10.6,-7.059999999999995,12.920000000000002,2017-03-12 06:00:00
2840,725090,14739,300,62.0,22000,-11.1,-7.059999999999995,12.020000000000003,2017-03-12 07:00:00
2841,725090,14739,300,93.0,22000,-11.7,-5.980000000000004,10.940000000000001,2017-03-12 08:00:00
2842,725090,14739,300,57.0,22000,-12.2,-7.059999999999995,10.04,2017-03-12 09:00:00
